corpus,dyad,index,speaker,start,stop,text
cid,BXMG,646,MG,1467.1181,1467.2141,mh
cid,BXMG,647,BX,1467.314,1468.45772,les moyens du bord et
cid,BXMG,648,MG,1468.28925,1468.46525,mh
cid,BXMG,649,BX,1469.1647,1469.76272,avec des
cid,BXMG,650,MG,1469.79878,1479.22965,ouais mais je sais pas faire avec les moyens du bord ça ça ça peut être euh ça peut être vite fait ça peut être fait à moindre frais tout ça avec des matériaux pas terribles mais c'est quand même faut réfléchir deux secondes avant de
cid,BXMG,651,BX,1479.096,1479.232,ouais
cid,BXMG,652,MG,1479.22965,1479.416,enfin
cid,BXMG,653,MG,1479.8949,1484.3029,tu vois c'est c'est faire un un un truc dans lequel une une maison neuve dans laquelle tu peux pas ouvrir les volets parce que
cid,BXMG,654,BX,1484.25188,1484.372,ouais
cid,BXMG,655,MG,1484.3029,1484.4309,ça
cid,BXMG,656,BX,1484.372,1484.548,non
cid,BXMG,657,MG,1484.4309,1484.6149,tape
cid,BXMG,658,BX,1484.548,1484.82,c'est
cid,BXMG,659,MG,1484.6149,1484.8469,sur le
cid,BXMG,660,BX,1484.82,1485.108,c'est
cid,BXMG,661,MG,1484.8469,1485.3109,toit c'est
cid,BXMG,662,BX,1485.108,1485.39127,c'est
cid,BXMG,663,MG,1485.3109,1485.53826,euh
cid,BXMG,664,BX,1485.39127,1486.15201,dommage
cid,BXMG,665,MG,1486.2865,1487.86192,c'est quand même pas super malin quoi
cid,BXMG,666,BX,1487.66798,1487.82288,et
cid,BXMG,667,BX,1488.14301,1494.53908,ç ça rend les choses marrantes parce que moi la un des studios que j'avais à grenoble au lieu d'avoir une lampe classique dans les toilettes c'était une lampe comme on trouve dans les
cid,BXMG,668,BX,1495.04853,1499.11,dans les bateaux là les les grosses lampes euh hautes avec euh
cid,BXMG,669,BX,1499.63418,1505.65827,une enfin entourées de de fer de trucs métalliques donc on avait vraiment l'impression d'être dans un paquebot quand on allait aux toilettes c'était assez marrant
cid,BXMG,670,BX,1506.33639,1510.934,et toutes les lampes étaient spéciales y en a bon qui avaient juste euh la lampe qui pendait hein sans rien autour
cid,BXMG,671,BX,1511.636,1515.372,mais non ça faisait des décos assez assez farfelues donc euh
cid,BXMG,672,BX,1516.206,1517.13586,il fallait s'habituer
cid,BXMG,673,MG,1519.096,1519.264,ouais
cid,BXMG,674,BX,1519.62317,1519.86757,voilà
cid,BXMG,675,MG,1520.336,1520.92351,c'est pas mal ça
cid,BXMG,676,MG,1521.2484,1522.21968,ah ça me fais penser à
cid,BXMG,677,MG,1522.92358,1527.60109,toujours dans cet appart à meyreuil là qu'était super humide et euh y avait toutes les prises de téléphone sur la même façade
cid,BXMG,678,MG,1528.15196,1528.69104,y avait euh
cid,BXMG,679,MG,1529.52338,1530.124,ils avaient euh
cid,BXMG,680,MG,1530.54911,1533.4718,on on avait pas fait attention en visitant d'autant plus que euh
cid,BXMG,681,MG,1534.25288,1536.71985,on avait visité en plein jour donc y avait pas la lumière allumée
cid,BXMG,682,MG,1537.82453,1539.79,et en fait en arrivant le premier soir
cid,BXMG,683,MG,1541.09335,1550.73394,voilà t-il pas qu'on essaye d'allumer la lumière puis on bon on arrive comme tout le monde et on appuie sur l'interrupteur et il se passe rien on se dit merde alors on on on on se débrouille on regarde un petit peu et en fait on se rend compte que
cid,BXMG,684,MG,1551.176,1552.832,ils avaient donc ils avaient enlevé les lustres
cid,BXMG,685,MG,1553.18567,1554.44774,et ils avaient aussi enlevé les ampoules
cid,BXMG,686,MG,1554.78301,1555.78559,ils avaient aussi enlevé les douilles
cid,BXMG,687,MG,1556.95045,1561.5519,y avait plus rien y avait plus que les fils qui pendaient y avait même plus de quoi poser une ampoule quoi fallait qu'on aille jusqu'à racheter les
cid,BXMG,688,MG,1561.94066,1564.4976,les c'est ça c'est les douilles que ça s'appelle les machins pour accrocher les ampoules
cid,BXMG,689,BX,1564.626,1564.73,ouais
cid,BXMG,690,MG,1564.87925,1567.82325,enfin ils avaient enlevé jusque ça quoi on s'est dit putain mais c'est pas possible quoi
cid,BXMG,691,MG,1570.82745,1571.26745,ah vraiment
cid,BXMG,692,MG,1571.85085,1572.99485,c'était très très fort et ils étaient
cid,BXMG,693,BX,1572.926,1573.134,ouais
cid,BXMG,694,MG,1572.99485,1573.39776,super
cid,BXMG,695,MG,1573.72517,1576.03292,et je crois que c'étaient les propriétaires qui les avaient enlevées
cid,BXMG,696,MG,1577.00011,1578.53739,les connaissant en plus ça m'étonnerait pas
cid,BXMG,697,BX,1579.166,1579.806,ah ouais non
cid,BXMG,698,MG,1579.57705,1579.79305,ouais
cid,BXMG,699,BX,1579.806,1580.318,c'est vraiment
cid,BXMG,700,MG,1580.1567,1580.476,alors que
cid,BXMG,701,BX,1580.318,1580.758,étrange
cid,BXMG,702,MG,1580.476,1581.15141,normalement
cid,BXMG,703,MG,1581.7255,1583.0989,bon quand même normalement tu laisses les
cid,BXMG,704,MG,1583.45103,1588.388,douilles mais euh dans l'usage tu laisses aussi les ampoules de enfin même si tu laisses pas les les les lustres parce que les lustres
cid,BXMG,705,BX,1588.116,1588.268,mh
cid,BXMG,706,MG,1588.388,1590.72206,ils sont à toi et quand tu déménages tu les emmènes mais euh
cid,BXMG,707,MG,1592.33703,1599.166,enfin dans la plupart des cas mais tu laisses au moins les ampoules enfin c'est normal quoi parce que là où tu vas y en a d'une part et puis d'autre part parce que c'est c'est l'usage qui veut ça parce que
cid,BXMG,708,BX,1599.116,1599.284,mh
cid,BXMG,709,MG,1599.166,1602.28171,y faut quand même que tu puisses euh que la personne qui rentre elle puisse s'éclairer quoi
cid,BXMG,710,MG,1603.31574,1604.05883,ah c'était drôle
cid,BXMG,711,MG,1605.2188,1605.752,en plus on avait
cid,BXMG,712,BX,1605.715,1605.92842,ah
cid,BXMG,713,MG,1605.752,1606.224,déménagé
cid,BXMG,714,BX,1605.92842,1606.36214,les gens
cid,BXMG,715,MG,1606.224,1607.304,de nuit parce que euh
cid,BXMG,716,MG,1607.85559,1609.29458,on était parti d'aix euh
cid,BXMG,717,MG,1609.97192,1610.69344,on avait euh
cid,BXMG,718,MG,1611.09745,1616.50933,enfin on n'nos nos nos nos propriétaires étaient pas sensés savoir qu'on déménageait tout de suite donc on voulait pas que les voisins le sachent et tout ça
cid,BXMG,719,MG,1617.056,1620.024,donc on a fait le déménagement de nuit on était parti avec le camion sans faire de bruit
cid,BXMG,720,MG,1621.46665,1622.93065,on était arrivé on avait vraiment l'air con
cid,BXMG,721,MG,1623.8006,1627.54824,en plein mois de décembre donc il commençait à faire nuit assez tôt et tout et il faisait
cid,BXMG,722,BX,1627.416,1627.664,ouais
cid,BXMG,723,MG,1627.54824,1628.564,froid ouais
cid,BXMG,724,MG,1629.936,1630.6,welcome
cid,BXMG,725,BX,1630.43335,1631.04935,sans lumière
cid,BXMG,726,MG,1632.836,1633.564,bon ben euh
cid,BXMG,727,MG,1633.92079,1634.69979,on va faire un feu ah
cid,BXMG,728,BX,1634.64509,1634.724,on
cid,BXMG,729,MG,1634.69979,1634.794,ben
cid,BXMG,730,BX,1634.724,1635.18,reviendra
cid,BXMG,731,MG,1634.794,1635.338,non on peut pas
cid,BXMG,732,MG,1638.59282,1640.254,passe moi la lampe faut que j'aille aux toilettes
cid,BXMG,733,MG,1641.60655,1642.85838,ouais du coup on a vachement vite
cid,BXMG,734,MG,1643.18308,1645.096,localisé où étaient les petites marches les machins
cid,BXMG,735,BX,1645.296,1646.64,oui et après on se repère très bien de nuit
cid,BXMG,736,MG,1646.7785,1647.1865,ouais ouais ouais
cid,BXMG,737,BX,1649.676,1649.844,non
cid,BXMG,738,MG,1649.93783,1650.348,ah oui
cid,BXMG,739,BX,1650.166,1650.3488,ouais
cid,BXMG,740,MG,1650.348,1650.99938,c'était drôle
cid,BXMG,741,MG,1652.07955,1652.408,tss
cid,BXMG,742,BX,1652.156,1655.964,ouais mais y a des gens qui ont des des idées un petit peu euh vraiment étranges
cid,BXMG,743,MG,1656.096,1656.2,mh
cid,BXMG,744,BX,1657.14274,1661.31249,ça me fait dévier de sujet mais euh dans euh dans le dans enfin
cid,BXMG,745,BX,1661.83572,1666.68091,dans le domaine où les gens ont des idées très euh enfin c'est comme des fois font à leur manière
cid,BXMG,746,BX,1667.0697,1672.32616,ça se passe le plus dans le dans le sport parce que moi y a un ouais y a trois trois quatre ans j'avais fait une semaine
cid,BXMG,747,BX,1672.89069,1675.348,complète de canyoning je sais pas si tu connais c'est quand
cid,BXMG,748,MG,1675.106,1675.498,ouais ouais
cid,BXMG,749,BX,1675.348,1675.692,on descend
cid,BXMG,750,MG,1675.498,1675.626,ouais
cid,BXMG,751,BX,1675.692,1678.1,les canyons mais euh en marchant et puis on fait des
cid,BXMG,752,MG,1677.976,1678.2,mh mh
cid,BXMG,753,BX,1678.1,1678.45637,sauts
cid,BXMG,754,BX,1679.136,1679.74254,et euh
cid,BXMG,755,MG,1680.09395,1681.39795,tu descends dans les cascades en rappel et
cid,BXMG,756,BX,1681.38935,1681.624,oui
cid,BXMG,757,MG,1681.39795,1681.93395,tout ça
cid,BXMG,758,BX,1681.624,1681.952,voilà
cid,BXMG,759,MG,1682.6499,1682.8899,je vois
cid,BXMG,760,BX,1682.7436,1684.22594,dans l'eau gelée à dix degrés
cid,BXMG,761,MG,1684.036,1684.38,génial
cid,BXMG,762,BX,1684.22594,1684.3996,euh
cid,BXMG,763,MG,1685.40015,1686.08015,et en plus tu payes
cid,BXMG,764,BX,1688.0958,1689.6478,ouais mais là j'étais étudiante donc c'était moins cher
cid,BXMG,765,MG,1689.67267,1690.072,ouah ça va
cid,BXMG,766,BX,1690.07575,1690.94145,j'ai prouvé çaque que je l'avais fait
cid,BXMG,767,BX,1691.6466,1695.27959,mais euh donc en fait on était encadré ouais effectivement et puis euh
cid,BXMG,768,BX,1695.59284,1703.351,euh y avait celui qui encadrait c'était d'ailleurs au début le seul qui avait des gants pour se protéger les mains mais bon c'é lui c'était indispensable et puis y en avait quelques autres qui avaient des gants
cid,BXMG,769,BX,1704.03863,1708.47608,et puis y en avait un entre autres bon qui venait aussi euh faire ce stage qui lui n'avait pas de gants
cid,BXMG,770,BX,1709.28519,1717.50359,mais il commençait à avoir très froid aux mains donc euh il a eu la la très bonne idée de de faire avec ce qu'il avait c'est-à-dire qu'il a acheté des des gants de cuisine de mapa là les gants verts ou roses
cid,BXMG,771,BX,1718.056,1723.682,puis comme il en avait euh pas un de enfin un de chaque couleur mais pas deux de la même couleur il avait il avait une main verte et une main rose
cid,BXMG,772,BX,1724.23396,1727.91955,donc il trouvait ça très bien donc euh je sais je sais pas si ça le protégeait au niveau chaleur
cid,BXMG,773,BX,1728.89027,1729.90229,mais c'était assez sympa
cid,BXMG,774,BX,1730.75677,1734.66308,et parce que tout le reste c'était en on avait loué en fait les combinaisons le casque et tout ça donc ça allait
cid,BXMG,775,BX,1735.34809,1738.13,et puis le plus marrant c'est qu'on l'a rencontré euh un peu plus tard
cid,BXMG,776,BX,1738.71349,1743.50873,et euh parce que lui avait vraiment été euh très content de sa sortie il avait dit ah c'est super j'adore les canyons
cid,BXMG,777,BX,1743.97908,1747.28951,donc du coup j'ai j'ai emmené ma copine ah bon c'est bien mais t'avais tout ce qui te fallait
cid,BXMG,778,BX,1747.60172,1748.9174,oui oui oui ben j'ai enfin
cid,BXMG,779,BX,1749.52694,1755.29815,oh j'avais tout ce qu'il me fallait non enfin j'avais qu'un casque mais euh bon le plus important était de protéger ma copine alors je lui ai passé mon casque et puis ben moi j'ai
cid,BXMG,780,BX,1755.746,1757.962,j'ai pris une passoire que je me suis renversé sur la tête
cid,BXMG,781,BX,1759.396,1762.164,mais ben effectivement c'est très bien mais pour ça elle t'a peut-être pas beaucoup protégé
cid,BXMG,782,BX,1762.55915,1766.55519,si si non mais ça allait et puis on avait tous les deux nos gants mapa donc euh en plus on était mais vraiment
cid,BXMG,783,MG,1766.43029,1766.678,ah
cid,BXMG,784,BX,1766.55519,1766.72042,euh
cid,BXMG,785,MG,1766.678,1766.88636,c'est
cid,BXMG,786,BX,1766.72042,1767.00715,super
cid,BXMG,787,MG,1766.88636,1767.00824,gé
cid,BXMG,788,BX,1767.00715,1767.19115,bien
cid,BXMG,789,MG,1767.00824,1767.39,génial
cid,BXMG,790,BX,1767.19115,1767.68119,protégés
cid,BXMG,791,BX,1768.2971,1771.2091,donc on s'est imaginé comment il avait dû être dans son canyon avec
cid,BXMG,792,MG,1770.956,1771.404,ah non
cid,BXMG,793,BX,1771.2091,1776.33069,une passoire sur la tête mais c'é c'était un gars qui était assez spécial et qui avait toujours un peu des idées comme ça euh
cid,BXMG,794,BX,1776.68525,1777.5174,un peu de travers
cid,BXMG,795,MG,1777.136,1777.32,ouais
cid,BXMG,796,MG,1777.79096,1779.338,non mais finalement il avait pas tort mais
cid,BXMG,797,BX,1779.25799,1780.18051,mais non non mais
cid,BXMG,798,MG,1780.2355,1780.75625,c'est bon ça
cid,BXMG,799,BX,1780.676,1786.972,euh une fois on était tous on on enfin on montait donc en fait y a une partie de on montait à pied avec euh nos sacs sur le dos pour monter jusqu'à
cid,BXMG,800,MG,1786.966,1787.054,mh
cid,BXMG,801,BX,1786.972,1787.116,au
cid,BXMG,802,MG,1787.054,1787.142,mh
cid,BXMG,803,BX,1787.116,1789.75335,début du canyon et puis y a un jour on était tous vraiment chargés
cid,BXMG,804,BX,1790.55113,1801.08,et puis on se demandait pourquoi et puis on on entendait parler que lui on se disait mais tiens mais c'est pas normal mais mais il a bien de la résistance pour pouvoir parler en portant aussi lourd et puis on s'est retournés en fait on a constaté qu'il avait rien
cid,BXMG,805,BX,1801.61654,1803.888,il avait échappé à tout ce qu'il fallait porter il était en train de manger une pomme
cid,BXMG,806,BX,1804.38288,1810.12,donc tout allait bien il mangeait euh il continuait à papoter donc on lui dit ça va ça va oui oui ben oui moi ça va très bien
cid,BXMG,807,BX,1812.63165,1815.12262,donc on lui avait quand même filé quelque chose à porter parce que
cid,BXMG,808,BX,1816.10608,1817.35218,non il était vraiment spécial ce gars
cid,BXMG,809,MG,1817.656,1817.752,mh
cid,BXMG,810,MG,1818.55736,1819.572,et c'est bien le canyonning
cid,BXMG,811,BX,1819.996,1820.94418,ouais moi j'aime beaucoup ouais
cid,BXMG,812,BX,1821.6162,1823.02793,c'est assez euh
cid,BXMG,813,BX,1823.64155,1825.12766,l'inconvénient c'est que c'est froid n'est ce pas
cid,BXMG,814,BX,1825.53505,1826.432,mais euh
cid,BXMG,815,BX,1826.9328,1829.2288,c'est assez ludique en fait on retrouve des sensations
cid,BXMG,816,MG,1828.5681,1828.7441,mh
cid,BXMG,817,BX,1829.2288,1830.7568,enfin de quand on était petit tout ce
cid,BXMG,818,MG,1830.6899,1830.8579,mh
cid,BXMG,819,BX,1830.7568,1833.93388,qui est euh aussi y a des fois on peut faire des toboggans donc on se laisse glisser euh
cid,BXMG,820,BX,1834.4664,1837.464,y a là où on on descend en rappel dans les cascades
cid,BXMG,821,BX,1838.13905,1846.26289,bon y en a certaines où qui font un peu peur faut quand même le dire parce que quand euh le débit d'eau est trop important et qu'on reste un peu dessous et que ça du coup le débit d'eau nous assomme
cid,BXMG,822,BX,1846.8158,1847.63979,on a hâte d'être en bas
cid,BXMG,823,BX,1848.33957,1854.44118,mais euh après ça dépend les les canyons sont tous différents y en a qui sont très euh là où y a très peu d'eau
cid,BXMG,824,BX,1854.87408,1859.01368,mais qui sont magnifiques parce que y a des y a des petites euh vasques d'eau euh
cid,BXMG,825,MG,1858.816,1859.112,mh mh
cid,BXMG,826,BX,1859.01368,1860.33286,bleutée enfin qui sont superbes
cid,BXMG,827,BX,1860.90427,1866.50982,et d'autres où y a vraiment beaucoup de débit où là ça devient dangereux c'est-à-dire que il faut pas traîner déjà faut pas rester trop longtemps dans les canyons
cid,BXMG,828,BX,1867.21893,1872.17007,et puis euh des fois le débit est tellement rapide que euh on est un peu emportés
cid,BXMG,829,BX,1872.87429,1874.85703,donc faut se rattraper à tout ce qui tout ce qui
cid,BXMG,830,MG,1874.856,1874.984,oh
cid,BXMG,831,BX,1875.10425,1875.51225,passe
cid,BXMG,832,MG,1875.2299,1876.2619,je serais terrorisée moi
cid,BXMG,833,BX,1876.88629,1878.742,ben y en a où j'ai eu peur moi quand même hein y en a qui
cid,BXMG,834,MG,1878.7261,1878.9181,mh
cid,BXMG,835,BX,1878.742,1880.518,sont assez euh durs
cid,BXMG,836,BX,1881.06475,1886.33013,mais dans l'ensemble c'est sympa le seul problème c'est quand ils sont longs quand ils durent plus de trois ou quatre heures on commence vraiment à avoir froid
cid,BXMG,837,MG,1886.566,1886.694,mh
cid,BXMG,838,BX,1886.99711,1889.11589,même si on a des combinaisons un peu épaisses euh
cid,BXMG,839,BX,1889.91085,1890.96685,c'est pas très euh
cid,BXMG,840,BX,1891.4902,1892.9542,enfin pour ceux qui sont frileux c'est un peu dur
cid,BXMG,841,BX,1893.40705,1895.45505,mais sinon il faut bouger quoi il faut faut participer
cid,BXMG,842,MG,1894.96975,1895.06575,mh
cid,BXMG,843,BX,1895.45505,1897.64705,il faut enrouler les cordes il faut bouger et puis ça va
cid,BXMG,844,MG,1899.136,1900.712,allez tu as rien à faire enroule les cordes
cid,BXMG,845,MG,1901.846,1902.638,ça te réchauffera
cid,BXMG,846,BX,1902.13425,1904.87825,ça réchauffe bien pour avoir testé moi qui était frigorifiée ça réchauffe
cid,BXMG,847,MG,1904.77501,1905.6675,et c'est où que tu en as fait
cid,BXMG,848,BX,1906.346,1908.84958,euh ben moi la première fois où j'en ai fait c'était dans les alpes-maritimes
cid,BXMG,849,MG,1908.726,1908.974,ah ah
cid,BXMG,850,BX,1909.66802,1910.80052,dans l'arrière pays niçois
cid,BXMG,851,BX,1911.35207,1911.642,et donc
cid,BXMG,852,MG,1911.57645,1911.66445,où
cid,BXMG,853,BX,1911.642,1912.04333,là-bas
cid,BXMG,854,MG,1911.66445,1912.04919,ça
cid,BXMG,855,BX,1912.04333,1912.858,en particulier
cid,BXMG,856,MG,1912.28509,1912.95741,exactement
cid,BXMG,857,BX,1912.858,1913.86733,euh
cid,BXMG,858,BX,1914.52136,1920.09465,euh autour de euh je saurais pas dire euh les noms ben y a des petits villages comme sigale qui sont pas très connus
cid,BXMG,859,MG,1919.816,1920.072,ah ah
cid,BXMG,860,BX,1920.09465,1920.82324,mais vraiment au
cid,BXMG,861,BX,1921.25352,1921.936,au nord de nice
cid,BXMG,862,BX,1922.31175,1923.95175,puget-theniers par là-bas c'est des petits
cid,BXMG,863,MG,1923.9303,1924.14905,ouais
cid,BXMG,864,BX,1923.95175,1924.35175,villages
cid,BXMG,865,MG,1924.14905,1924.5029,ouais
cid,BXMG,866,BX,1924.35175,1924.60775,et
cid,BXMG,867,MG,1924.5029,1924.6183,ouais
cid,BXMG,868,BX,1924.60775,1924.78375,y
cid,BXMG,869,MG,1924.6183,1924.7703,ouais
cid,BXMG,870,BX,1924.78375,1924.99975,a le
cid,BXMG,871,MG,1924.96128,1925.0511,ah
cid,BXMG,872,BX,1924.99975,1925.15175,par
cid,BXMG,873,MG,1925.0511,1925.2351,ben
cid,BXMG,874,BX,1925.15175,1925.41575,exemple
cid,BXMG,875,MG,1925.2351,1925.5391,les gorges
cid,BXMG,876,BX,1925.41575,1925.64419,la
cid,BXMG,877,MG,1925.5391,1926.6241,du sian et tout ça alors
cid,BXMG,878,BX,1926.50514,1927.976,ouais voilà oui ben par là-bas on
cid,BXMG,879,MG,1927.89617,1928.438,d'accord
cid,BXMG,880,BX,1927.976,1928.576,a fait le
cid,BXMG,881,MG,1928.438,1928.66852,ah c'est
cid,BXMG,882,BX,1928.576,1929.17853,rioulan
cid,BXMG,883,MG,1928.66852,1929.35,beau ça je enfin
cid,BXMG,884,BX,1929.17853,1929.34376,euh
cid,BXMG,885,MG,1929.35,1929.71,c'est beau
cid,BXMG,886,BX,1929.55374,1929.86354,ouais
cid,BXMG,887,MG,1929.71,1933.99,je je les ai jamais vues en fait ça ça ça fait un mois que j'ai j'ai vu des photos des gorges du sian je rêve d'aller
cid,BXMG,888,BX,1933.746,1933.89,ouais
cid,BXMG,889,MG,1933.99,1935.086,voir à quoi ça ressemble en vrai
cid,BXMG,890,BX,1935.606,1937.80784,non c'est là-bas on en a fait des beaux et euh
cid,BXMG,891,BX,1938.31303,1943.23601,donc c'est c'est un peu loin mais les petits villages ouais c'est bollène enfin euh bollène sigale euh
cid,BXMG,892,MG,1943.146,1943.306,mh
cid,BXMG,893,BX,1943.23601,1943.87283,puget-theniers
cid,BXMG,894,MG,1943.306,1943.394,mh
cid,BXMG,895,BX,1943.87283,1944.354,annot
cid,BXMG,896,BX,1945.15596,1948.7292,euh c'est un peu ces petits villages là et sinon ben y en a autour de grenoble
cid,BXMG,897,MG,1948.956,1949.204,mh mh
cid,BXMG,898,BX,1949.60217,1953.02,euh pas très loin et y en a que j'en n'ai jamais faits mais dans les pyrénées il paraît que ceux
cid,BXMG,899,MG,1953.006,1953.086,ah
cid,BXMG,900,BX,1953.02,1953.156,qui
cid,BXMG,901,MG,1953.086,1953.15,ouais
cid,BXMG,902,BX,1953.156,1955.03338,sont très beaux ah dans les pyrénées y en a quelques uns
cid,BXMG,903,MG,1955.956,1956.452,mh mh mh
cid,BXMG,904,BX,1956.2098,1958.82124,et ceux qui sont très beaux c'est ceux de corse enfin qui sont très réputés
cid,BXMG,905,MG,1959.086,1959.278,ah ouais
cid,BXMG,906,BX,1959.3613,1963.20947,pour être y a peu d'eau donc c'est pas très euh pour ceux qui recherchent vraiment euh
cid,BXMG,907,BX,1963.6454,1967.44864,quelque chose de de d'intrépide ça va pas enfin c'est pas c'est vraiment tranquille
cid,BXMG,908,BX,1968.14741,1971.01561,mais euh c'est au niveau des couleurs et des paysages il paraît que c'est très beau
cid,BXMG,909,BX,1971.71842,1973.324,et y en a aussi en suisse je crois
cid,BXMG,910,MG,1973.79425,1973.92225,mh
cid,BXMG,911,BX,1974.64992,1975.788,non j'ai pas tout fait encore
cid,BXMG,912,MG,1976.216,1979.23294,bon et alors est ce que c'est vrai que dans les gorges du sian l'eau elle est
cid,BXMG,913,MG,1979.816,1980.664,violette pourpre
cid,BXMG,914,BX,1982.686,1983.374,ah j'ai pas vu
cid,BXMG,915,MG,1987.31292,1989.39277,oh je sais même plus comment j'en suis arrivée à trouver ça
cid,BXMG,916,MG,1989.86465,1990.638,mais euh
cid,BXMG,917,MG,1992.006,1993.26053,ah oui voilà c'est euh
cid,BXMG,918,MG,1994.20925,1995.39678,sur un forum de discussion
cid,BXMG,919,MG,1996.32858,2001.29916,y a un type qui habite euh vers là-haut en fait ben entre euh entre euh le le le le sian et
cid,BXMG,920,MG,2001.65694,2004.8811,le var je crois enfin le le cours d'eau qui s'appelle le var hein pas le département
cid,BXMG,921,BX,2004.846,2005.022,ah oui
cid,BXMG,922,MG,2005.436,2007.716,euh y a un plateau qui s'appelle le plateau de dina
cid,BXMG,923,MG,2008.24905,2009.91305,euh qui est au-dessus de puget teigner en fait
cid,BXMG,924,MG,2010.52251,2011.40786,et euh
cid,BXMG,925,MG,2012.946,2013.778,putain j'ai bien appris hein
cid,BXMG,926,BX,2014.9255,2015.1495,c'est bien
cid,BXMG,927,MG,2015.7657,2016.2937,pour quelqu'un qui
cid,BXMG,928,BX,2016.2585,2016.4905,apprends
cid,BXMG,929,MG,2016.2937,2016.6297,y est jamais
cid,BXMG,930,BX,2016.4905,2017.1465,ta géographie
cid,BXMG,931,MG,2016.6297,2016.80605,allé
cid,BXMG,932,MG,2017.28571,2026.16503,et euh ouais donc bref il parlait de de de là-bas et tout ça puis du coup j'ai regardé où c'était le le le le plateau de dina et j'ai vu machin etc puis j'ai vu des trucs sur les gorges du sian je suis allée regarder
cid,BXMG,933,MG,2026.6211,2029.32202,et euh et j'ai vu des photos où c'était tout pourpre comme ça et puis euh
cid,BXMG,934,MG,2029.64835,2033.00993,y avait un petit texte à côté qui expliquait que c'est parce que l'eau elle est chargée en
cid,BXMG,935,MG,2033.32839,2038.70312,en fait elle ruisselle sur des euh sur des euh des roches qui sont chargées en métaux ah je sais plus quel métal exactement
cid,BXMG,936,MG,2039.29274,2042.18,euh et ça rend l'eau euh violette quoi
cid,BXMG,937,MG,2042.57337,2042.662,et
cid,BXMG,938,BX,2042.6499,2042.6819,ah
cid,BXMG,939,MG,2042.662,2042.862,en fait
cid,BXMG,940,BX,2042.6819,2043.1379,d'accord
cid,BXMG,941,MG,2042.862,2048.52293,ça m'a fait marrer parce que enfin plus ou moins violette suivant euh si elle ruisselle plus ou moins sur ces trucs là ou à d'autres endroits etc
cid,BXMG,942,MG,2049.23686,2052.93845,et c'est vrai que sur les photos c'était franchement euh c'était c'était ça se voyait bien quoi
cid,BXMG,943,MG,2053.38273,2055.61185,et et ça m'a fait marrer parce que quand j'avais été euh
cid,BXMG,944,MG,2055.95391,2058.136,j'avais passé un été euh dans le pays basque
cid,BXMG,945,MG,2058.86619,2062.024,et une fois on était allé se balader un peu euh à l'intérieur des terres
cid,BXMG,946,MG,2062.95825,2064.59884,puis on était arrivé dans un village qui a
cid,BXMG,947,MG,2065.08515,2068.228,un village où y avait des thermes ou un truc comme ça enfin où l'eau était euh
cid,BXMG,948,MG,2068.66985,2072.23496,ah oui abondante et et et et reconnue comme comme bonne pour la santé
cid,BXMG,949,MG,2072.89548,2075.64083,et y avait une fontaine au milieu du village et là de la fontaine
cid,BXMG,950,MG,2076.2325,2081.2485,enfin de loin on avait l'impression que c'était donc c'était une fontaine à la con tu sais toute ronde avec un machin comme ça avec une vasque
cid,BXMG,951,MG,2081.55095,2082.54618,et l'eau qui sortait de la vasque
cid,BXMG,952,MG,2082.98045,2087.62658,et on avait l'impression que la vasque était violette et puis en fait en s'approchant on se rendait compte que c'était l'eau qui était violette quoi
cid,BXMG,953,MG,2088.27531,2088.70779,et euh
cid,BXMG,954,BX,2088.686,2088.942,ah oui
cid,BXMG,955,MG,2089.072,2089.416,ah ouais
cid,BXMG,956,BX,2089.22855,2089.78396,c'est sympa
cid,BXMG,957,MG,2089.416,2090.65628,et c'est franchement impressionnant
cid,BXMG,958,MG,2091.2133,2096.2453,c'est mais elle était vraiment mais mais violette violette enfin c'était pas elle était pas opaque non plus mais elle était violette quoi
cid,BXMG,959,MG,2096.87483,2098.24305,et euh et on a pris une photo
cid,BXMG,960,MG,2099.33049,2101.71,on n'a pas osé demander aux autochtones parce que ça faisait franchement touriste
cid,BXMG,961,MG,2102.4678,2104.22759,surtout dans le pays basque le touriste il vaut mieux faire gaffe
cid,BXMG,962,MG,2106.1705,2108.73519,et on a pris une photo et en fait sur la photo ça rend pas du tout
cid,BXMG,963,MG,2109.0729,2114.98586,parce que y avait le soleil et tout ça et en fait avec les effets du soleil on a l'impression que c'est la vasque qui est violette alors que alors que alors que non
cid,BXMG,964,BX,2115.966,2117.67,oui enfin faudrait peut-être avouer que c'est vous qui avez
cid,BXMG,965,MG,2119.19004,2119.456,mais non
cid,BXMG,966,BX,2119.33239,2119.54,un peu
cid,BXMG,967,MG,2119.456,2119.64612,c'est
cid,BXMG,968,BX,2119.54,2119.7248,bu
cid,BXMG,969,MG,2119.64612,2120.064,vrai
cid,BXMG,970,MG,2120.922,2123.78,on avait pas encore bu c'était en fin de matinée quand on l'a trouvée
cid,BXMG,971,BX,2124.356,2124.988,avant l'apéro
cid,BXMG,972,MG,2125.8801,2127.247,c'était avant l'apéro oui voilà
cid,BXMG,973,MG,2129.07409,2132.41329,puis alors on était euh ça m'a fait ça m'avait fait marrer ce ce jour là parce que
cid,BXMG,974,MG,2132.7925,2134.16911,donc on baladait un petit peu et euh
cid,BXMG,975,MG,2134.6079,2136.29289,donc on s'est arrêté dans ce village pour déjeuner
