corpus,dyad,index,speaker,start,stop,text
cid,BXMG,927,MG,2765.51275,2768.306,t'as saint-antonin ensuite t'as puyloubier ensuite t'as la frontière
cid,BXMG,928,MG,2768.65945,2769.59356,et ensuite t'as pourrières
cid,BXMG,929,MG,2770.1239,2778.8759,et euh mais la sainte-victoire elle est sur euh elle est sur les bouches-du-rhône et t'as vraiment les extrêmes euh  remous qui sont sur la sur la commune de pourrières en fait donc dans le var
cid,BXMG,930,BX,2774.986,2777.228,ouais le le la le le fin de ouais
cid,BXMG,931,MG,2779.48781,2780.04611,et et là
cid,BXMG,932,MG,2780.37244,2788.22168,mais c'est complètement différent la végétation a rien à voir c'est plein de chênes blancs y a quasiment pas de garrigue enfin y en a beaucoup moins parce que ça brûle moins parce que dans le
cid,BXMG,933,MG,2788.59125,2793.294,dans le var y a une tradition de euh d'élevage d'arbres pour faire du bois etc dans les bouches-du-rhône moins en fait
cid,BXMG,934,MG,2793.83875,2795.90105,et euh du coup on je sais pas y a peut-être euh
cid,BXMG,935,MG,2796.25883,2801.8315,on fait peut-être plus attention aux forêts j'en sais rien y a peut-être plus de gardes ou je sais pas en tous cas y a moins d'enfin y a pas moins d'incendies mais
cid,BXMG,936,MG,2802.13424,2803.11973,en tous cas il reste plus de forêts
cid,BXMG,937,MG,2803.45392,2804.09086,et je sais plus y a
cid,BXMG,938,BX,2803.616,2803.92,ah ouais
cid,BXMG,939,MG,2804.94403,2807.454,à part la côte du var euh qui est super touristique
cid,BXMG,940,MG,2807.89074,2810.142,y a ah là là je sais plus la proportion
cid,BXMG,941,MG,2810.61946,2810.97724,mais y a
cid,BXMG,942,MG,2811.86735,2815.09626,je sais plus mais y a il doit y avoir je crois soixante-quinze pour cent de la
cid,BXMG,943,MG,2815.48387,2823.59355,de la surface du département qui est occupée par des forêts ou un truc comme ça en fait c'est énorme c'est beaucoup plus que même même moi qui connaîs le département c'est beaucoup plus que ce que j'imaginais quoi
cid,BXMG,944,BX,2819.22962,2819.96484,ah oui c'est ouais
cid,BXMG,945,BX,2820.26758,2821.48247,c'est vraiment
cid,BXMG,946,MG,2824.04176,2831.93006,et voilà et c'est pas du tout les mêmes odeurs c'est pas du tout la même lumière c'est pas du tout les mêmes couleurs euh c'est pas la même végétation enfin bien sûr y a des trucs en commun mais
cid,BXMG,947,BX,2831.986,2833.23389,ouais mais c'est vraiment
cid,BXMG,948,MG,2832.346,2835.25177,y a y a des choses aussi qui existent que dans certains coins et que tu as
cid,BXMG,949,MG,2835.62528,2840.76,et euh et et l'ensemble de tout ça ça fait que c'est complètement différent et que et que maintenant que je suis à pourrières je sais que
cid,BXMG,950,MG,2841.63803,2850.18215,si je devais réemménager vers ici ça me ferait un mal fou de ça me manquerait ah ouais ouais c'est clair mille fois quoi parce que je suis varoise et parce que je suis habituée à ça et euh
cid,BXMG,951,BX,2844.87955,2847.37969,ah ouais tu préfères euh enfin finalement tu préfères le var
cid,BXMG,952,BX,2849.926,2850.078,ouais
cid,BXMG,953,BX,2850.42288,2851.01656,parce que voilà
cid,BXMG,954,MG,2850.62222,2852.56162,et je m'en rendais pas compte parce que je l'avais euh
cid,BXMG,955,BX,2852.606,2852.694,mh
cid,BXMG,956,MG,2852.886,2855.62968,parce que je me disais qu'ici c'était bien c'était mimi c'était sympa aussi
cid,BXMG,957,MG,2856.02285,2857.81067,mais ça a beau être bien et mimi et sympa
cid,BXMG,958,MG,2858.1474,2860.94503,c'est pas ce que j'ai appris à à à
cid,BXMG,959,BX,2860.126,2860.27,ouais
cid,BXMG,960,MG,2861.5335,2862.64188,à euh
cid,BXMG,961,MG,2863.54224,2864.47404,à je sais pas euh
cid,BXMG,962,MG,2864.7848,2867.63727,c'est pas ce dont j'ai besoin comme euh pour me ressourcer quoi
cid,BXMG,963,BX,2866.176,2866.288,ouais
cid,BXMG,964,BX,2866.6439,2870.7479,mais inconsciemment je pense qu'on est on est marqué par notre enfance et l'endroit où on a vécu et
cid,BXMG,965,MG,2869.326,2869.422,mh
cid,BXMG,966,BX,2871.1531,2873.3451,et oui c'est c'est ce cheminement de de partir
cid,BXMG,967,BX,2873.85868,2877.5495,de découvrir autre chose et se sentir bien mais quand on revient même si on se sent bien ailleurs eh ben
cid,BXMG,968,MG,2877.746,2878.858,ouais y a pas photo quoi
cid,BXMG,969,BX,2878.16945,2878.85745,néanmoins ça
cid,BXMG,970,BX,2880.40816,2881.676,on se dit ah là ah oui
cid,BXMG,971,MG,2882.126,2882.238,ouais
cid,BXMG,972,BX,2883.33725,2884.51051,donc on n'est jamais euh
cid,BXMG,973,BX,2886.0006,2887.95412,ben oui y a des beaux endroits autour mais euh
cid,BXMG,974,BX,2889.016,2889.136,ouais
cid,BXMG,975,MG,2890.586,2890.658,mh
cid,BXMG,976,BX,2890.8367,2892.0767,après bon on va où on peut hein
cid,BXMG,977,BX,2892.7663,2893.26417,c'est pas
cid,BXMG,978,MG,2893.6646,2894.45093,ah m'en parle pas
cid,BXMG,979,MG,2896.1484,2896.9404,ne m'en parle pas
cid,BXMG,980,MG,2898.576,2903.64128,mais ouais sur grenoble c'est vrai que c'est euh ma copine là dont je te parlais l'autre jour qui a fait le le le le dess euh
cid,BXMG,981,BX,2901.90748,2902.10407,mh
cid,BXMG,982,MG,2904.28295,2905.258,double compétence
cid,BXMG,983,MG,2906.26139,2909.814,elle euh elle était super contente d'avoir déjà d'avoir trouvé un taf
cid,BXMG,984,BX,2910.076,2910.212,oui
cid,BXMG,985,MG,2910.20852,2911.85195,mais en plus d'avoir trouvé un taf à grenoble quoi
cid,BXMG,986,BX,2911.99762,2913.74328,ah bon parce qu'elle c'est elle a la
cid,BXMG,987,MG,2912.24471,2915.28647,elle était ouais ouais ouais en fait elle avait super envie de
cid,BXMG,988,BX,2915.2955,2917.19718,parce qu'elle est d'ici elle est de d'aix ou
cid,BXMG,989,MG,2916.83555,2917.6,elle est d'arles
cid,BXMG,990,MG,2918.20757,2918.90971,elle vient d'arles
cid,BXMG,991,BX,2918.4377,2919.48745,ouais donc pas très loin
cid,BXMG,992,MG,2919.336,2920.9935,mais euh mais arles ça lui plaît pas du tout
cid,BXMG,993,MG,2921.38653,2922.29081,et enfin elle vient d'arles
cid,BXMG,994,MG,2922.60142,2927.93791,elle habite sur arles depuis que je la connais mais je crois qu'elle a pas toujours habité là-bas enfin je sais plus exactement je connais pas très très bien son parcours
cid,BXMG,995,MG,2928.70852,2929.3544,mais euh
cid,BXMG,996,MG,2929.73577,2936.198,mais elle était super contente d'aller de retourner bosser sur grenoble quoi elle avait adoré la ville quand elle l'avait connu euh pour aller faire son dess
cid,BXMG,997,BX,2933.136,2933.432,ah ouais
cid,BXMG,998,MG,2936.746,2941.9306,et euh et c'était un déchirement pour elle de repartir et tout ça qu'est ce qu'elle était contente quand elle m'avait dit qu'elle avait trouvé un
cid,BXMG,999,MG,2942.38694,2944.75639,un taf sur euh sur grenoble elle était vraiment contente quoi
cid,BXMG,1000,BX,2942.49437,2943.74,ah ouais ouais ah ben c'est chouette
cid,BXMG,1001,BX,2944.72225,2949.062,mais est ce qu'elle elle fait de la montagne parce que elle a elle a aimé la ville en elle même ou le les activités autour
cid,BXMG,1002,MG,2947.6011,2955.71058,ben je crois que je crois qu'elle aimait bien les deux en fait tu vois le fait d'avoir la ville et puis le fait d'avoir juste à côté euh des des des coins de de de de nature et de
cid,BXMG,1003,BX,2949.806,2950.44107,ah ouais parce que
cid,BXMG,1004,BX,2950.82605,2951.49083,voilà
cid,BXMG,1005,BX,2952.976,2953.16,ouais
cid,BXMG,1006,BX,2954.45895,2958.7509,c'est c'est souvent ce que euh ce qui fait que les gens aiment grenoble enfin ceux qui s'attachent à grenoble c'est
cid,BXMG,1007,BX,2959.34296,2962.43976,souvent essentiellement enfin pour la montagne autour parce que y a peu de gens
cid,BXMG,1008,MG,2961.626,2961.69,mh
cid,BXMG,1009,BX,2962.80905,2964.55305,enfin pour la ville en en elle même
cid,BXMG,1010,BX,2964.93921,2969.22704,les gens qui sont très urbains et qui aiment pas sortir eh ben ils vont préférer par exemple aix quoi enfin quelque chose où
cid,BXMG,1011,MG,2968.686,2968.894,mh mh
cid,BXMG,1012,BX,2969.57682,2971.79171,où y a de la vie en ville euh en dehors de la semaine
cid,BXMG,1013,BX,2973.10015,2973.42729,donc euh
cid,BXMG,1014,MG,2975.27045,2979.07672,ça pour avoir de la vie euh en semaine euh en en week-end y a de la vie le week-end à aix
cid,BXMG,1015,BX,2978.88203,2979.12973,ouais
cid,BXMG,1016,MG,2979.42138,2979.69445,ça va
cid,BXMG,1017,MG,2981.55149,2981.974,ah là là
cid,BXMG,1018,BX,2983.42555,2983.52155,ouais
cid,BXMG,1019,BX,2985.05725,2985.12925,mh
cid,BXMG,1020,BX,2989.85545,2990.17545,hum bon
cid,BXMG,1021,MG,2990.494,2992.62806,pff ah moi j'ai pas envie de repartir
cid,BXMG,1022,BX,2993.64575,2994.87775,repartir où mais tu sais
cid,BXMG,1023,MG,2994.33649,2996.68077,de partir de euh de de euh la région
cid,BXMG,1024,BX,2997.72789,3000.20987,mais c'est pas encore là tu ta thèse tu la soutiens quand
cid,BXMG,1025,MG,3000.916,3001.59251,ben je sais pas
cid,BXMG,1026,MG,3002.33625,3002.84025,un jour
cid,BXMG,1027,MG,3005.266,3008.802,non je sais pas euh normalement euh relativement bientôt
cid,BXMG,1028,MG,3010.556,3015.48009,euh soit euh pile poil dans les pile poil dans les temps ça ferait euh en septembre cette cette année
cid,BXMG,1029,BX,3016.2323,3016.5763,d'accord
cid,BXMG,1030,MG,3017.23581,3018.89945,donc ça sera soit pile poil dans les temps
cid,BXMG,1031,MG,3019.3481,3021.02029,soit euh quelques que mois de plus
cid,BXMG,1032,MG,3021.58632,3027.00943,mais euh mais dans un cas comme dans l'autre euh une fois que j'aurais soutenu euh je sais enfin je
cid,BXMG,1033,MG,3027.5226,3030.61877,c'est même pas que je le sais c'est que c'est comme ça il va falloir que je parte et euh
cid,BXMG,1034,BX,3030.896,3030.992,ouais
cid,BXMG,1035,MG,3031.33461,3035.59411,et ça me soûle d'avance parce que j'ai rien contre le principe de partir au contraire je suis plutôt pour c'est
cid,BXMG,1036,MG,3035.93625,3048.24825,c'est enrichissant c'est agréable et tout ça ça fait découvrir d'autres choses bon tout ce qui faut c'est formateur patati patata et d'un autre côté eh ben moi j'en ai marre j'ai vingt-cinq ans j'ai envie de fonder une famille j'ai envie de m'acheter un terrain j'ai envie de
cid,BXMG,1037,BX,3040.896,3041.424,oui mais
cid,BXMG,1038,BX,3042.78475,3044.09675,et à un moment on a envie de se fixer
cid,BXMG,1039,MG,3048.56585,3048.99004,y a des trucs
cid,BXMG,1040,MG,3049.3023,3056.5353,y a des trucs auxquels euh un certain nombre de personnes euh pensent pas à mon âge enfin je sais pas ont pas comme besoins à mon âge mais moi il se trouve que
cid,BXMG,1041,BX,3055.156,3055.26,mh
cid,BXMG,1042,MG,3057.46868,3063.09504,que ça fait déjà des années que je me retiens de de de de de euh d'avoir des enfants euh de
cid,BXMG,1043,MG,3064.28765,3068.2966,de m'installer vraiment quelque part euh et tout ça et et
cid,BXMG,1044,BX,3065.4779,3065.7099,ouais
cid,BXMG,1045,MG,3069.24516,3075.54876,et j'en ai besoin et j'en ai marre de reculer encore l'échéance indéfiniment et sans savoir si un jour je pourrais revenir euh
cid,BXMG,1046,MG,3075.8817,3079.06443,c'est sûr que dans l'idéal j'aimerais bien revenir enfin je veux dire je serais même foutue de
cid,BXMG,1047,BX,3077.936,3078.08,ouais
cid,BXMG,1048,MG,3079.59585,3085.63066,je serais même foutue d'abandonner mon taf pour euh si je trouvais un moyen de vivre ici euh sans travailler quoi enfin sans travailler là-dedans quoi
cid,BXMG,1049,BX,3085.106,3086.05163,ouais sans
cid,BXMG,1050,MG,3086.8103,3090.06071,pas au prix de travailler euh au macdo ou de faire un truc à la con mais euh
cid,BXMG,1051,BX,3089.76205,3090.20205,caissière
cid,BXMG,1052,MG,3090.924,3091.092,ouais
cid,BXMG,1053,BX,3091.1614,3091.2894,ouais
cid,BXMG,1054,MG,3091.78045,3093.44445,mais je compte pas faire ça toute ma vie
cid,BXMG,1055,BX,3096.02652,3098.16142,tu vas élever des enfants plein de petits enfants
cid,BXMG,1056,MG,3098.246,3098.382,mh
cid,BXMG,1057,MG,3098.846,3098.958,mh
cid,BXMG,1058,BX,3099.316,3099.372,mh
cid,BXMG,1059,MG,3099.32946,3100.528,ah ça j'aurais rien contre hein
cid,BXMG,1060,MG,3100.89815,3103.25505,même quand j'étais petite je rêvais de ça d'avoir de toutes façons je je
cid,BXMG,1061,MG,3103.89429,3107.16827,j'arrive pas à m'imaginer avoir des enfants et qu'ils aient pas euh
cid,BXMG,1062,MG,3107.5451,3108.0411,euh
cid,BXMG,1063,MG,3108.43954,3112.21,un terrain euh dans lequel euh partir jouer vrai qu'ils puissent pas euh
cid,BXMG,1064,BX,3108.45885,3109.77085,un terrain pour jouer ouais
cid,BXMG,1065,MG,3112.5604,3119.7924,se barrer balader euh à partir de la maison euh sans que j'ai à les emmener en voiture quelque part euh tiens on vous emmène au parc euh
cid,BXMG,1066,BX,3118.266,3118.434,ouais
cid,BXMG,1067,MG,3121.22082,3125.48988,tu vois moi je sais pas moi j'ai été élevée comme ça ça fait partie du truc aussi c'est pour ça que je vois l'enfance comme ça mais euh
cid,BXMG,1068,BX,3123.616,3123.8,ouais
cid,BXMG,1069,MG,3125.8824,3133.16564,moi j'avais un j'avais un voisin qui habitait à côté de chez moi on avait le même âge euh c'était euh c'était un coup de pot mais bon c'est vrai que c'était génial mais même sans lui je l'aurais fait aussi
cid,BXMG,1070,BX,3131.316,3131.524,ouais
cid,BXMG,1071,MG,3133.581,3134.60026,mais on partait euh
cid,BXMG,1072,MG,3134.95671,3139.51537,on on on passait nos journées euh dans la campagne on avait la forêt au-dessus euh
cid,BXMG,1073,BX,3137.176,3137.32,mh
cid,BXMG,1074,BX,3139.656,3140.65654,ouais en plein air quoi
cid,BXMG,1075,MG,3139.96357,3143.33388,on avait de comptes à rendre à personne quand on était ados on faisait pareil euh
cid,BXMG,1076,BX,3143.136,3143.28,mh
cid,BXMG,1077,MG,3143.70211,3151.69115,et on n'avait pas besoin de que nos parents se déplacent pour qu'on fasse une activité euh on avait pas besoin de de puis voilà on avait plein de trucs à découvrir euh
cid,BXMG,1078,BX,3149.876,3149.972,mh
cid,BXMG,1079,BX,3151.306,3152.282,ouais c'est c'est magique
cid,BXMG,1080,MG,3152.09975,3154.60559,et j'arrive pas à imaginer l'enfance différemment de ça quoi
cid,BXMG,1081,BX,3155.52955,3157.688,non dans les parcs c'est un peu limité ouais c'est sûr
cid,BXMG,1082,MG,3157.316,3157.412,mh
cid,BXMG,1083,BX,3158.56616,3162.23183,oui puis en campagne tu peux avoir ton jardin tu peux enfin pour eux y a plein de choses
cid,BXMG,1084,MG,3162.537,3162.681,mh
cid,BXMG,1085,BX,3163.73785,3164.15279,c'est sympa
cid,BXMG,1086,MG,3165.596,3166.708,ah là là là là ouais
cid,BXMG,1087,BX,3167.496,3168.16157,mais euh
cid,BXMG,1088,BX,3168.72773,3170.49414,non en parlant jardin ça fait
cid,BXMG,1089,BX,3170.94235,3174.854,penser à tout ce qui est cuisine et tout ça y a des choses aussi des fois marrantes qu'on découvre
cid,BXMG,1090,BX,3175.59447,3176.53,à manger enfin
cid,BXMG,1091,BX,3177.08745,3179.97948,je sais pas si y a des petits restos comme ça sur aix mais sur grenoble y a
cid,BXMG,1092,BX,3180.30581,3182.25158,un petit resto qui est très sympa et qui euh
cid,BXMG,1093,BX,3182.66725,3183.91075,qui s'appelle la tête à l'envers
cid,BXMG,1094,BX,3184.52883,3187.33808,et où euh donc c'est vraiment tout petit
cid,BXMG,1095,BX,3187.886,3191.318,et euh ce qui est assez sympa c'est qu'on mange sur une baignoire il a une ancienne baignoire
cid,BXMG,1096,BX,3191.8778,3196.47949,sur laquelle il a mis une vitre enfin c'est un support mais c'est transparent donc on voit ce qu'il y a dans la baignoire
cid,BXMG,1097,MG,3195.626,3196.522,ah c'est pas mal ça
cid,BXMG,1098,BX,3196.95915,3201.69695,et donc on mange sur la baignoire donc c'est c'est c'est c'est le principe déjà qui fait euh venir beaucoup de monde dans ce petit resto
cid,BXMG,1099,BX,3202.31016,3203.97407,et après il a choisi de hum
cid,BXMG,1100,BX,3204.73681,3206.74969,d'avoir une cuisine un peu originale donc euh
cid,BXMG,1101,BX,3207.28047,3211.00363,c'est déjà c'est jamais la même chose il a une carte mais c'est euh
cid,BXMG,1102,BX,3211.40855,3215.48855,c'est un un un plateau d'entrées ou euh ou un plateau de desserts
cid,BXMG,1103,BX,3215.96323,3218.0626,et dans ses entrées ça change toujours donc c'est euh
cid,BXMG,1104,BX,3218.3627,3220.8187,souvent par exemple une glace à la moutarde euh
cid,BXMG,1105,BX,3221.3283,3226.07522,une euh oui oui il trouve il trouve des huiles euh ou des vinaigres vraiment euh spéciaux
cid,BXMG,1106,MG,3221.426,3221.698,ah ouais
cid,BXMG,1107,BX,3226.6571,3229.7154,pour faire ses sauces donc euh il fait à partir de ça
cid,BXMG,1108,BX,3230.14789,3234.7253,après il il a il a souvent des glaces comme ça des glaces à la verveine à la menthe au pain d'épice euh
cid,BXMG,1109,BX,3235.1381,3239.4044,tous ses gâteaux ils sont euh ils ont des épices qu'on auxquelles on aurait pas du tout pensé
cid,BXMG,1110,MG,3235.856,3236.048,wouah ouh
cid,BXMG,1111,BX,3240.82603,3244.98005,et donc ça c'est c'est vraiment original donc c'est puis on s'y attend pas donc on n'arrive pas
cid,BXMG,1112,BX,3245.31424,3248.738,on ressent ce qu'y a mais on n'arrive jamais à déterminer tout et il fait la même chose dans les desserts
cid,BXMG,1113,BX,3249.28224,3256.02452,et donc à chaque fois il nous dit ben si vous en découvrez euh cinq enfin si vous arrivez à retrouver les les les éléments de cinq de ces gâteaux sur les six
cid,BXMG,1114,BX,3256.45565,3260.53509,je vous offre le sixième mais on n'y arrive jamais parce qu'y a toujours le petit ingrédient auquel on n'avait pas pensé
cid,BXMG,1115,BX,3261.0245,3264.60288,puisqu'il met des orties de la menthe ouais du pain d'épices euh
cid,BXMG,1116,MG,3262.816,3263.368,ah ouais ouais
cid,BXMG,1117,BX,3265.11454,3270.04798,enfin c'est c'est très particulier en même temps bon c'est pas toujours bon hein parce que euh des fois on goûte des choses euh
cid,BXMG,1118,BX,3271.25364,3271.71758,spéciales
cid,BXMG,1119,MG,3271.93245,3272.86313,ah mais c'est excellent ça
cid,BXMG,1120,BX,3273.00649,3278.80421,mais c'est bien parce que ça laisse une certaine curiosité et puis on réapprend le les saveurs parce qu'il faut quand on cherche ce qu'y a on
cid,BXMG,1121,MG,3275.19745,3275.36545,mh
cid,BXMG,1122,MG,3277.356,3277.436,mh
cid,BXMG,1123,BX,3279.31221,3281.876,on se dispute en plus parce que personne n'a n'a reconnu les mêmes choses
cid,BXMG,1124,BX,3282.75771,3289.90481,et puis même quand on sait l'élément principal on n'arrive jamais à à retrouver le petit le le petit goût pourtant qu'on qu'on arriverait et
cid,BXMG,1125,MG,3285.98707,3286.95625,et trouver la suite
cid,BXMG,1126,MG,3288.526,3288.878,ouais ouais
cid,BXMG,1127,MG,3289.44806,3292.75025,ah moi je suis nulle en ça j'adore les trucs qui ont des goûts bizarres comme ça mais euh
cid,BXMG,1128,BX,3292.516,3292.644,mh
cid,BXMG,1129,MG,3293.15478,3294.21,mais je suis nulle pour le retrouver
cid,BXMG,1130,MG,3296.61155,3298.89676,ouais non y a pas ça sur aix hein franchement euh
cid,BXMG,1131,BX,3299.09576,3300.434,mais là c'est le seul sur grenoble
cid,BXMG,1132,MG,3299.42081,3300.152,y avait euh
cid,BXMG,1133,MG,3301.60617,3311.362,y avait euh la mère d'une d'une nana qui montait à cheval avec moi qui avait ouvert un resto à aix y a quelques années qui était un resto argentin parce qu'elle était argentine mais pas un resto argentin où tu bouffes que du de la viande rouge
cid,BXMG,1134,MG,3311.836,3311.916,mais
cid,BXMG,1135,BX,3311.876,3312.076,mh
cid,BXMG,1136,MG,3313.216,3322.36,mais euh mais un resto argentin où tu bouffais ben des trucs qui étaient qu'on trouve là-bas mais de la de la pas attends tu pouvais tout à fait manger des plats végétariens là-bas quoi je veux dire et c'était en même temps très raffiné et très euh
cid,BXMG,1137,MG,3322.66345,3325.60997,c'était pas euh une salade et euh et et trois conneries quoi
cid,BXMG,1138,MG,3326.16379,3326.84133,et euh
cid,BXMG,1139,MG,3328.24707,3332.94844,et elle avait euh mais en fait elle avait euh monté ça avec un cuisinier qui venait de là-bas
cid,BXMG,1140,MG,3333.8366,3338.88631,euh qui était venu spécialement pour ben enfin il profitait du fait de de de pouvoir être cuistot dans ce resto pour euh
cid,BXMG,1141,MG,3339.26632,3340.7,pour venir euh habiter en france
cid,BXMG,1142,MG,3341.52797,3343.12755,et euh alors il cuisinait bien
cid,BXMG,1143,MG,3343.53451,3346.82115,mh et je sais pas comment il trouvait tous ses ingrédients parce qu'il trouvait des trucs
cid,BXMG,1144,MG,3347.13341,3353.49298,des des trucs qu'on que finalement on trouve mais faut connaître tu vois genre des racines de manioc pas très faciles à faciles à trouver dans le coin euh des choses comme ça
cid,BXMG,1145,BX,3352.906,3353.002,mh
cid,BXMG,1146,MG,3354.01482,3355.31982,et euh et il nous faisait de ces plats
cid,BXMG,1147,MG,3355.67922,3357.44508,et alors y avait une carte de base
cid,BXMG,1148,MG,3357.9223,3359.9583,mais euh donc où tu avais en fait tu avais euh
cid,BXMG,1149,MG,3360.29073,3364.516,les grands en fait dans la carte t'avais que des grands principes de plats tu vois t'avais pas vraiment euh
cid,BXMG,1150,BX,3365.256,3366.15804,ouais des ingrédients ouais
cid,BXMG,1151,MG,3365.6963,3372.45736,il expliquait pas vraiment ce qu'il y avait dedans parce qu'il en était incapable parce qu'en fait c'était toujours en fonction de ce qu'il trouvait au marché de ce qu'il avait envie de faire euh de tout ça et euh
cid,BXMG,1152,BX,3371.986,3372.17,mh
cid,BXMG,1153,MG,3372.75784,3373.9503,et à chaque fois qu'on venait manger
cid,BXMG,1154,MG,3374.27434,3381.644,euh nous comme en plus on connaissait la la la patronne vu que c'était une amie à nous et tout ça on on lui disait toujours ben qu'il qu'il qu'il fasse ce qu'il veut quoi ce qu'il a envie de faire
cid,BXMG,1155,MG,3382.09046,3382.61777,mais euh
cid,BXMG,1156,MG,3383.40282,3384.884,mais euh il
cid,BXMG,1157,MG,3385.26207,3393.54585,tu sais il nous faisait toujours goûter des trucs mais il faisait des mélanges incroyables c'était super bon c'était fin c'était ah c'était génial
cid,BXMG,1158,MG,3394.00789,3399.396,et euh et malheureusement euh un jour il est parti en vacances il a pris une semaine de vacances pour aller faire du surf à biarritz
cid,BXMG,1159,MG,3399.84223,3400.49,et il est jamais revenu
cid,BXMG,1160,BX,3400.786,3400.834,ah
cid,BXMG,1161,MG,3403.42485,3405.40085,il a dit ah les vagues elles sont trop bien là-bas je reste
cid,BXMG,1162,BX,3403.996,3404.956,ah c'est dommage
cid,BXMG,1163,MG,3408.21045,3408.61,donc bon
cid,BXMG,1164,BX,3408.82844,3410.494,ah y a d'autres qui vont en profiter
cid,BXMG,1165,MG,3409.20554,3409.442,ouais
cid,BXMG,1166,MG,3410.65709,3419.0336,eh ouais ah mais c'est pas cool puis après elle a changé elle a pris une autre cuisinière qui était argentine aussi mais qui était pas qui avait pas la fibre de la cuisine tu vois donc euh
cid,BXMG,1167,BX,3418.386,3418.538,mh
cid,BXMG,1168,MG,3419.42678,3421.09543,qui faisait des trucs bons mais pas aussi bons
cid,BXMG,1169,MG,3421.79359,3430.73384,et euh et ensuite encore alors elle je sais pas ce qu'elle est devenue mais euh ensuite encore elle s'est retrouvée avec un type qui était euh qui était pas du tout argentin et qui était pas du tout cuistot non plus parce que euh
cid,BXMG,1170,MG,3431.0916,3434.79758,parce que c'était un type que je connaissais avant et qui avait fait un dut métiers du livre avec mon ex
cid,BXMG,1171,MG,3435.66725,3436.13925,rien à voir
cid,BXMG,1172,MG,3436.45019,3437.54015,qui se présentait en disant
cid,BXMG,1173,MG,3437.87242,3440.26177,c'était un grand super grand brun euh
cid,BXMG,1174,MG,3440.60938,3444.46383,skinchoule avec des longs cheveux euh une queue de cheval noirs noirs noirs les cheveux
cid,BXMG,1175,MG,3445.03575,3446.77629,et euh et quand il se présentait il nous disait s'appeler
cid,BXMG,1176,MG,3447.14157,3450.854,bonjour je m'appelle hervé gallardo dit antoine poète
cid,BXMG,1177,MG,3452.55455,3457.45,et donc ce type je sais pas comment il a fait mais de ce jour là où je l'ai perdu de enfin je le connaissais je l'avais connu comme ça et euh
cid,BXMG,1178,MG,3458.57236,3464.36354,et euh voilà il était euh finalement assez timide et et et et et fort sympathique mais euh assez mh mais il était tellement timide qu'il s'était
cid,BXMG,1179,MG,3464.9086,3466.82167,fabriqué un personnage complètement insupportable
cid,BXMG,1180,MG,3467.30816,3467.8,et euh
cid,BXMG,1181,MG,3468.2722,3473.4002,et là je le retrouve euh cuistot dans un resto argentin il avait pris à peu près vingt-cinq kilos il avait la tête rasée
cid,BXMG,1182,MG,3474.23981,3475.102,et bon il cuisinait mal
cid,BXMG,1183,MG,3475.76965,3476.58565,ce qui n'arrangeait rien
cid,BXMG,1184,BX,3475.78271,3476.11298,en plus
cid,BXMG,1185,MG,3477.96225,3483.09731,oh c'était devenu carrément gras inintéressant et tout ça alors y avait les mêmes ingrédients mais y avait pas le truc vraiment euh
cid,BXMG,1186,BX,3480.206,3480.382,mh
cid,BXMG,1187,BX,3483.256,3483.44,ouais
cid,BXMG,1188,MG,3483.53034,3487.40555,et puis il avait pas l'inventivité euh ce qui est bien dans les resto c'est l'inventivité du du du
cid,BXMG,1189,BX,3486.08748,3487.6405,ouais le petit côté créatif ouais
cid,BXMG,1190,MG,3487.82091,3488.63396,du cuistot quoi
cid,BXMG,1191,MG,3489.27187,3492.92851,et euh donc y avait ce resto puis finalement elle a carrément fermé parce qu'elle en a eu marre c'était trop fatigant
cid,BXMG,1192,BX,3492.76003,3493.81965,ouais de ah d'accord
cid,BXMG,1193,MG,3493.54124,3493.73272,mh
cid,BXMG,1194,BX,3494.55545,3495.3064,arriver à trouver euh
cid,BXMG,1195,MG,3494.98057,3495.25159,et euh
cid,BXMG,1196,MG,3495.606,3498.6154,ben ouais parce que c'était un petit machin et puis à aix euh
cid,BXMG,1197,MG,3501.3508,3504.7959,j'ai quand même l'impression que c'est un minimum mafieux et euh
cid,BXMG,1198,BX,3503.676,3503.812,ouais
cid,BXMG,1199,MG,3505.3977,3513.1492,et bon je sais pas comment ça se passait avec elle puis je lui en ai jamais parlé mais bon euh elle elle puis elle était pas dans une rue très passante parce que les loyers des des des des trucs commerciaux dans les
cid,BXMG,1200,MG,3513.57207,3517.228,dans les euh rues très passantes ça coûtait une fortune et qu'elle avait pas les moyens euh
cid,BXMG,1201,MG,3517.65967,3522.23173,et puis elle s'investissait comme une folle dans son resto donc elle bossait comme une tarée et puis chez elle elle avait euh
cid,BXMG,1202,BX,3520.116,3520.228,mh
cid,BXMG,1203,MG,3522.57682,3523.83174,en fait c'est une nana qui a euh
cid,BXMG,1204,MG,3524.21823,3526.31609,elle euh elle a deux filles
cid,BXMG,1205,MG,3526.7064,3529.56577,elle est mariée donc ils vivent à quatre déjà euh normal à la maison
cid,BXMG,1206,MG,3530.20265,3534.13324,et euh plus quelques chiens qui traînent euh toujours une certaine quantité
cid,BXMG,1207,MG,3534.67527,3536.828,plus euh y a tout le temps des gens chez elle en fait
cid,BXMG,1208,MG,3537.3195,3541.53061,qui euh qui sont là pour une journée pour un mois pour six mois pour un an euh
cid,BXMG,1209,BX,3541.456,3541.592,mh
